机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
2787,华源包装,2015-06-26,2015-01-01,2015-03-31,2015-03-31,合并本期,招募说明书,191025961.63,191025961.63,149833910.65,149833910.65,1154453.94,6791861.24,12108818.17,,3068966.54,-312209.69,,,,,0.0,18380160.78,,308420.19,361528.58,,0.0,18327052.39,2876556.31,0.0,15450496.08,15450496.08,,,0.15,0.15,,15450496.08,15450496.08,,,,,,,,,,,,
2787,华源包装,2015-12-16,2015-01-01,2015-06-30,2015-06-30,合并本期,招募说明书,443326993.16,443326993.16,345321733.62,345321733.62,2608859.46,14594866.34,24754122.48,,6202347.32,3321509.42,,,,,0.0,46523554.52,,883437.47,236010.63,,0.0,47170981.36,7422586.52,0.0,39748394.84,39748394.84,,,,,-140.68,39748254.16,39748254.16,,,,,,,,,,,,
2787,华源包装,2015-12-16,2015-01-01,2015-09-30,2015-09-30,合并本期,招募说明书,675961034.65,675961034.65,523183955.0,523183955.0,3684236.92,23484192.4,41400287.52,,9281935.75,2346891.53,,,,,0.0,72579535.53,,2119932.98,500712.77,164688.03,0.0,74198755.74,12860449.41,0.0,61338306.33,61338306.33,,,0.58,0.58,5890.6,61344196.93,61344196.93,,,,,,,,,,,,
2787,华源包装,2016-04-20,2015-01-01,2015-12-31,2015-12-31,合并本期,定期报告,909795360.39,909795360.39,693859747.8,693859747.8,4868324.93,31855872.22,61232534.03,,13590943.74,6244282.65,,,,,,98143655.02,,4227199.08,570599.16,183787.86,,101800254.94,17662650.38,,84137604.56,84137604.56,,,0.8,0.8,9353.56,84146958.12,84146958.12,,,,,,,,,,,,17173.8
2787,华源控股,2016-04-29,2016-01-01,2016-03-31,2016-03-31,合并本期,定期报告,199839194.39,199839194.39,145154801.57,145154801.57,990949.59,7172894.72,17238970.15,,909697.53,-433400.16,,,,,,28805280.99,,6737758.11,640260.66,,,34902778.44,6328615.57,,28574162.87,28574162.87,,,0.2,0.2,-773.15,28573389.72,28573389.72,,,,,,,,,,,,102632.48
2787,华源控股,2016-08-24,2016-01-01,2016-06-30,2016-06-30,合并本期,定期报告,464803176.58,464803176.58,336514775.86,336514775.86,2405581.95,15918578.45,34128693.74,,827302.23,4114337.44,,712946.57,,,,71606853.48,,7221898.0,653580.42,,,78175171.06,13781748.57,,64393422.49,64393422.49,,,0.46,0.46,3276.43,64396698.92,64396698.92,,,,,,,,,,,,
2787,华源控股,2016-10-21,2016-01-01,2016-09-30,2016-09-30,合并本期,定期报告,741407120.53,741407120.53,548341964.66,548341964.66,3709942.97,24604125.43,53700804.28,,973377.7,7569397.67,,1112987.66,,,0.0,103620495.48,,8839568.49,732027.8,47564.14,0.0,111728036.17,20336938.17,0.0,91391098.0,91391098.0,,,0.65,0.65,4113.19,91395211.19,91395211.19,,,,,,,,,,,,118895.51
2787,华源控股,2017-04-12,2016-01-01,2016-12-31,2016-12-31,合并本期,定期报告,1006551361.02,1006551361.02,757847969.56,757847969.56,7465123.72,42652595.81,74730815.8,,886105.89,1774015.94,,1997824.32,463828.44,,,123192558.62,,10728707.09,1093546.03,73244.6,,132827719.68,25306857.68,,107520862.0,107520862.0,,,0.76,0.76,9643.49,107530505.49,107530505.49,,,,,,,,,,,,117247.86
2787,华源控股,2017-04-22,2017-01-01,2017-03-31,2017-03-31,合并本期,定期报告,256980106.04,256980106.04,200530795.61,200530795.61,2248703.11,7974281.84,18233088.76,,206704.24,823246.11,,468022.72,-281566.31,,,27431309.09,,1766677.34,875201.07,201.0,,28322785.36,6148633.09,,22174152.27,22174152.27,,,0.15,0.15,-740.25,22173412.02,22173412.02,,,,,,,,,,,,500.0
2787,华源控股,2017-08-24,2017-01-01,2017-06-30,2017-06-30,合并本期,定期报告,560902300.87,560902300.87,438284097.77,438284097.77,4806910.61,15623119.41,41872337.93,,630598.19,3810097.72,,2823992.54,1265148.26,,,59280024.74,,2283035.82,1090265.25,18770.58,,60472795.31,12112658.92,,48360136.39,48360136.39,,,0.17,0.17,-3070.14,48357066.25,48357066.25,,,,,,,,,,,,
