机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
2749,国光股份,2015-04-24,2015-01-01,2015-03-31,2015-03-31,合并本期,定期报告,130697999.79,130697999.79,68208352.29,68208352.29,171649.73,15843394.06,9824020.49,,-192338.11,103036.29,,785400.0,,,,37525285.04,,199.2,45202.41,,,37480281.83,5606586.84,,31873694.99,31873694.99,,,0.53,0.53,,31873694.99,31873694.99,,,,,,,,,,,,
2749,国光股份,2015-08-27,2015-01-01,2015-06-30,2015-06-30,合并本期,定期报告,367543803.2,367543803.2,185503139.57,185503139.57,368817.81,51078661.04,24818653.86,,-1989430.63,537418.5,,785400.0,,,,108011943.05,,1275430.29,260798.21,,,109026575.13,16273373.49,,92753201.64,92753201.64,,,1.37,1.37,,92753201.64,92753201.64,,,,,,,,,,,,
2749,国光股份,2015-10-29,2015-01-01,2015-09-30,2015-09-30,合并本期,定期报告,528607790.76,528607790.76,273745572.82,273745572.82,602897.59,82711607.44,35891020.87,,-2107793.11,602761.22,,785400.0,,,,137947123.93,,1342695.3,420438.54,,,138869380.69,20657492.91,,118211887.78,118211887.78,,,1.69,1.69,,118211887.78,118211887.78,,,,,,,,,,,,
2749,国光股份,2016-04-26,2015-01-01,2015-12-31,2015-12-31,合并本期,定期报告,605019988.25,605019988.25,315178595.43,315178595.43,797537.46,103911074.13,51347044.39,,-3679181.15,621568.42,,785400.0,,,,137628749.57,,20273584.64,1013328.45,19492.71,,156889005.76,23075089.09,,133813916.67,133813916.67,,,1.8781,1.8781,,133813916.67,133813916.67,,,,,,,,,,,,7837.65
2749,国光股份,2016-04-27,2016-01-01,2016-03-31,2016-03-31,合并本期,定期报告,122049902.95,122049902.95,59714096.1,59714096.1,212734.63,16129417.62,9339538.52,,-560769.61,119954.13,,,,,,37094931.56,,1099604.95,1797.6,1648.15,,38192738.91,5710917.72,,32481821.19,32481821.19,,,0.43,0.43,,32481821.19,32481821.19,,,,,,,,,,,,3115.71
2749,国光股份,2016-08-29,2016-01-01,2016-06-30,2016-06-30,合并本期,定期报告,373522648.28,373522648.28,178952912.29,178952912.29,1043075.63,52547219.09,25474997.59,,-6449776.3,2061672.72,,,,,,119892547.26,,1681441.92,21854.81,2218.19,,121552134.37,17923569.23,,103628565.14,103628565.14,,,1.3817,1.3817,,103628565.14,103628565.14,,,,,,,,,,,,
2749,国光股份,2016-10-29,2016-01-01,2016-09-30,2016-09-30,合并本期,定期报告,504616480.74,504616480.74,246185506.85,246185506.85,1385658.43,76806947.23,39859499.68,,-7208814.98,1777137.38,,1233963.28,,,,147044509.43,,3510274.36,2131295.53,12341.49,,148423488.26,22011952.6,,126411535.66,126411535.66,,,1.6855,1.6855,,126411535.66,126411535.66,,,,,,,,,,,,3115.71
2749,国光股份,2017-04-07,2016-01-01,2016-12-31,2016-12-31,合并本期,定期报告,614262999.68,614262999.68,304037534.25,304037534.25,2272517.23,101941202.37,52015769.66,,-8296199.25,3227192.82,,2284189.45,,,,161349172.05,,4553834.26,2593419.69,414391.85,,163309586.62,24062990.57,,139246596.05,139246596.05,,,1.8566,1.8566,,139246596.05,139246596.05,,,,,,,,,,,,62143.26
2749,国光股份,2017-04-29,2017-01-01,2017-03-31,2017-03-31,合并本期,定期报告,141085574.17,141085574.17,63176912.38,63176912.38,402493.43,20868074.18,10822443.43,,-505666.28,2597801.9,,1739056.44,,,,45462571.57,,117594.82,600.0,,,45579566.39,6447264.66,,39132301.73,39132301.73,,,0.5218,0.5218,,39132301.73,39132301.73,,,,,,,,,,,,12998.12
2749,国光股份,2017-08-30,2017-01-01,2017-06-30,2017-06-30,合并本期,定期报告,421127261.22,421127261.22,192243637.74,192243637.74,1070269.91,60157897.68,24419952.71,,-3171218.51,3102651.65,,2275732.58,,,,145579802.62,,1188018.66,78149.24,7280.28,,146689672.04,21643053.07,,125046618.97,125046618.97,,,1.6673,1.6673,,125046618.97,125046618.97,,,,,,,,,,,,38484.7
