机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
603338,浙江鼎力,2015-04-30,2015-01-01,2015-03-31,2015-03-31,合并本期,定期报告,94979648.16,94979648.16,54999912.31,54999912.31,343850.96,4419816.9,7806875.89,,-368070.01,844418.2,,34520.55,,,,26967364.46,,395900.0,,,,27363264.46,4198507.16,,23164757.3,23164757.3,,,0.48,0.48,,23164757.3,23164757.3,,,,,,,,,,,,
603338,浙江鼎力,2015-08-05,2015-01-01,2015-06-30,2015-06-30,合并本期,定期报告,225405689.69,225405689.69,132736802.88,132736802.88,1246956.48,9703684.9,17701349.33,,-3221077.9,-79784.75,,133424.66,,,,67451183.41,,4993856.48,,,,72445039.89,10465334.26,,61979705.63,61970364.08,9341.55,,1.09,1.09,,61979705.63,61970364.08,9341.55,,,,,,,,,,,
603338,浙江鼎力,2015-10-23,2015-01-01,2015-09-30,2015-09-30,合并本期,定期报告,351114086.25,351114086.25,206867200.69,206867200.69,1849073.67,18612217.28,29306645.5,,-5223206.35,193755.48,,4414424.65,,,,103922824.63,,14037412.93,,,,117960237.56,17906690.19,,100053547.37,100022724.06,30823.31,,1.42,1.42,,100053547.37,100022724.06,30823.31,,,,,,,,,,,
603338,浙江鼎力,2016-04-09,2015-01-01,2015-12-31,2015-12-31,合并本期,定期报告,479151198.71,479151198.71,282714851.44,282714851.44,2504901.73,32507627.63,45483153.85,,-11148824.17,406778.86,,5833314.49,,,,132516023.86,,15126792.85,12000.0,,,147630816.71,21880349.5,,125750467.21,125734226.29,16240.92,,0.83,0.83,,125750467.21,125734226.29,16240.92,,,,,,,,,,,17511.08
603338,浙江鼎力,2016-04-30,2016-01-01,2016-03-31,2016-03-31,合并本期,定期报告,124453005.63,124453005.63,75337475.01,75337475.01,1011368.37,7270523.43,9635395.43,,-766005.3,2543538.04,,1343073.06,,,,30763783.71,,3629420.34,10128.37,128.37,,34383075.68,5568995.47,,28814080.21,28818980.7,-4900.49,,0.18,0.18,,28814080.21,28818980.7,-4900.49,,,,,,,,,,,
603338,浙江鼎力,2016-08-02,2016-01-01,2016-06-30,2016-06-30,合并本期,定期报告,316626481.54,316626481.54,186958172.94,186958172.94,1748386.64,14777730.08,30729208.79,,-6547768.61,3985463.9,,4824174.38,,,,89799462.18,,8179650.17,10128.37,128.37,,97968983.98,13726796.81,,84242187.17,84216285.01,25902.16,,0.52,0.52,,84242187.17,84216285.01,25902.16,,,,,,,,,,,
603338,浙江鼎力,2016-10-27,2016-01-01,2016-09-30,2016-09-30,合并本期,定期报告,497195549.74,497195549.74,289810375.36,289810375.36,2644123.27,22983375.0,44362689.33,,-6736512.72,2482719.68,,6848727.81,,,,148497507.63,,9613202.32,10128.37,128.37,,158100581.58,24311092.77,,133789488.81,133587776.63,201712.18,,0.82,0.82,,133789488.81,133587776.63,201712.18,,,,,,,,,,,
603338,浙江鼎力,2017-02-28,2016-01-01,2016-12-31,2016-12-31,合并本期,定期报告,694657422.46,694657422.46,400989103.8,400989103.8,5619378.28,39460172.53,72249561.63,,-14300988.97,2815244.27,,6916147.71,,,,194741098.63,,11278074.89,22197.0,128.37,,205996976.52,31011793.3,,174985183.22,174782314.9,202868.32,,1.08,1.08,,174985183.22,174782314.9,202868.32,,,,,,,,,,,5526.4
603338,浙江鼎力,2017-04-25,2017-01-01,2017-03-31,2017-03-31,合并本期,定期报告,253129312.28,253129312.28,143308423.26,143308423.26,2541408.0,10251752.92,15121864.71,,1225530.42,2186499.17,,675798.52,,,,79169632.32,,450933.32,,,,79620565.64,12455313.5,,67165252.14,67165252.14,,,0.41,0.41,,67165252.14,67165252.14,,,,,,,,,,,,13633.32
603338,浙江鼎力,2017-07-25,2017-01-01,2017-06-30,2017-06-30,合并本期,定期报告,552663656.03,552663656.03,310162919.83,310162919.83,4889284.32,25300145.37,33110489.2,,5246359.35,4289168.5,,2256590.47,,,,175007399.93,,1763036.06,,,,176770435.99,27246732.19,,149523703.8,149523703.8,,,0.92,0.92,,149523703.8,149523703.8,,,,,,,,,,,,13633.32
