机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
600557,康缘药业,2005-04-23,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,147063057.47,0.0,420258.16,147483315.63,48757716.57,22196473.59,18706054.85,66610083.98,156270328.99,-8787013.36,,,,,0.0,,23320953.98,,,,0.0,23320953.98,-23320953.98,2687300.0,162900000.0,,150000.0,165737300.0,110000000.0,3577816.96,0.0,113577816.96,52159483.04,,,20051515.7,74331964.34,94383480.04,,,12626083.65,,4922555.82,1328674.95,456459.99,339.0,,,3534308.2,-1256.72,,,-2463574.79,-29173705.53,12182.74,-29080.67,-8787013.36,,,,0.0,,94383480.04,74331964.34,,,0.0,20051515.7,,,,,,,,,,,,,,,,,,
600557,康缘药业,2005-08-16,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,365482072.06,,1130073.6,366612145.66,115530854.38,22732740.15,50904864.7,140218256.15,329386715.38,37225430.28,,,575487.02,,6870644.91,7446131.93,34087322.8,21660000.0,,,,55747322.8,-48301190.87,2687300.0,287000000.0,,4409600.0,294096900.0,214100000.0,26255901.52,,240355901.52,53740998.48,,,42665237.89,74331964.34,116997202.23,,,19922984.25,788312.48,8845482.27,2657349.9,913519.98,-91176.38,,,8362209.48,-303469.77,,,-344868.46,-2646275.5,-169430.45,-709207.52,37225430.28,,,,0.0,,116997202.23,74331964.34,,,0.0,42665237.89,,,,,,,,,,,,,,,,,,
600557,康缘药业,2005-10-22,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,518871871.64,0.0,2275246.0,521147117.64,166827506.72,34774654.31,74616883.29,202861003.65,479080047.97,42067069.67,,,653977.21,,6870644.91,7524622.12,43730358.2,21660000.0,,,0.0,65390358.2,-57865736.08,2687300.0,464000000.0,,6109600.0,472796900.0,357900000.0,29959240.52,0.0,387859240.52,84937659.48,,,69138993.07,74331964.34,143470957.41,,,33731511.55,,15565161.13,4038027.01,1373622.07,-161574.4,,,11344500.2,-603299.92,,,-1608285.96,-38974840.99,17468679.5,-106430.52,42067069.67,,,,0.0,,143470957.41,74331964.34,,,0.0,69138993.07,,,,,,,,,,,,,,,,,,
600557,康缘药业,2006-03-10,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,935054466.82,2145070.07,11534708.0,948734244.89,407032911.56,83844230.75,100512849.36,255907874.95,847297866.62,101436378.27,2278656.0,230400.0,861313.03,,0.0,3370369.03,53386426.45,21660000.0,,,0.0,75046426.45,-71676057.42,2687300.0,646930000.0,,6960500.0,656577800.0,574630000.0,35001477.63,0.0,609631477.63,46946322.37,,,76706643.22,80868206.53,157574849.75,,,49889212.3,1734286.74,21592945.1,8999895.08,1909569.87,76404.09,,,16462504.94,-1267869.66,,,-5858979.35,-49250476.95,57238019.71,-89133.6,101436378.27,,,,0.0,,157574849.75,80868206.53,,,0.0,76706643.22,,,,,,,,,,,,,,,,,,
600557,康缘药业,2006-04-22,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,225068644.42,665339.32,647688.51,226381672.25,96696487.62,20301925.83,32603562.08,67754422.87,217356398.4,9025273.85,,,,,0.0,,6794817.43,2424621.0,,,0.0,9219438.43,-9219438.43,,1000000.0,,150000.0,1150000.0,7900000.0,4340733.39,0.0,12240733.39,-11090733.39,,,-11284897.97,157574849.75,146289951.78,,,16696375.68,355853.2,5638861.31,3255026.78,400750.04,,,,4468226.66,-161288.24,2849.35,,1456225.85,-29654190.3,6832882.09,-266298.57,9025273.85,,,,0.0,,146289951.78,157574849.75,,,0.0,-11284897.97,,,,,,,,,,,,,,,,,,
600557,康缘药业,2006-08-16,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,436911852.67,815030.97,1435912.99,439162796.63,152551037.55,34844319.25,66210014.13,138523645.03,392129015.96,47033780.67,604980.0,,688000.0,,0.0,1292980.0,13079345.09,2424621.0,,,747873.9,16251839.99,-14958859.99,,128730000.0,,2754000.0,131484000.0,141130000.0,31809495.49,0.0,172939495.49,-41455495.49,,,-9380574.81,157574849.75,148194274.94,,,28792452.02,722116.33,11294872.42,6508328.57,767065.64,-556.81,,,8113789.04,-433981.03,,,6001647.41,-21333414.01,6882874.26,-281413.17,47033780.67,,,,,,148194274.94,157574849.75,,,0.0,-9380574.81,,,,,,,,,,,,,,,,,,
600557,康缘药业,2006-10-20,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,642828568.77,875876.92,1853446.62,645557892.31,262959116.51,62923907.4,98752621.28,181784943.23,606420588.42,39137303.89,5604980.0,90000.0,1628662.9,,0.0,7323642.9,20917027.65,2424621.0,,,3941219.36,27282868.01,-19959225.11,,149330000.0,,4124000.0,153454000.0,164530000.0,34259557.59,0.0,198789557.59,-45335557.59,,,-26157478.81,157574849.75,131417370.94,,,46745667.96,1389023.24,16751605.48,9712931.36,1142889.01,-5272.79,,,12610749.14,-397714.85,,,6136021.64,-41855535.74,-12959112.49,-133948.07,39137303.89,,,,,,131417370.94,157574849.75,,,0.0,-26157478.81,,,,,,,,,,,,,,,,,,
600557,康缘药业,2007-03-13,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,908622022.36,1397024.49,8464961.91,918484008.76,312349236.93,88768759.36,129582781.63,278802247.37,809503025.29,108980983.47,10511370.63,,2002244.38,,0.0,12513615.01,24520482.12,684900.0,,,0.0,25205382.12,-12691767.11,,178500000.0,,9434500.0,187934500.0,254492452.49,41571011.26,0.0,296063463.75,-108128963.75,-86330.9,,-11926078.29,157574849.75,145648771.46,,,65214447.56,-123271.44,23020038.66,12872289.15,1585539.22,-93115.64,,,16314774.68,-484133.4,,,-3507070.58,-57025667.58,51794689.52,-587536.68,108980983.47,,,,,,145648771.46,157574849.75,,,0.0,-11926078.29,,,,,,,,,,,,,,,,,,
600557,康缘药业,2007-04-17,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,212177709.04,610107.76,615490.38,213403307.18,89537374.66,23977017.16,29942373.57,54613937.63,198070703.02,15332604.16,,,109589.0,,,109589.0,27499974.53,,,,,27499974.53,-27390385.53,,91000000.0,,,91000000.0,108450000.0,3170838.6,,111620838.6,-20620838.6,-24336.75,,-32702956.72,145648771.46,112945814.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600557,康缘药业,2007-07-20,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,483878019.69,1322449.38,3828863.96,489029333.03,181570138.4,44678333.38,64421079.26,142815646.04,433485197.08,55544135.95,,,109589.0,,,109589.0,27936422.82,,,,,27936422.82,-27826833.82,,225000000.0,,,225000000.0,217800000.0,42301099.72,,260101099.72,-35101099.72,-70606.99,,-7454404.58,145648771.46,138194366.88,,,36544671.57,1060289.93,12667926.41,6181724.88,740488.5,-156831.21,,,6556978.94,-1231209.51,-346363.56,0.0,-12913097.86,-2187721.1,8617893.03,9385.93,55544135.95,,,,,,138194366.88,145648771.46,,,,-7454404.58,,,,,,,,,,,,,,,,,,
